Time,Topic,Cluster,Count
2024-04-14,Sports_core2,Sports,141.12454058798306
2024-04-28,Sports_core2,Sports,117.16175206545883
2024-05-12,Sports_core2,Sports,83.722350611862
2024-05-26,Sports_core2,Sports,76.28982127070104
2024-06-09,Sports_core2,Sports,101.82580873728682
2024-06-23,Sports_core2,Sports,136.5456607414374
2024-07-07,Sports_core2,Sports,146.99090680676966
2024-07-21,Sports_core2,Sports,123.36796643533708
2024-08-04,Sports_core2,Sports,90.53064669420579
2024-08-18,Sports_core2,Sports,81.94083082291581
2024-09-01,Sports_core2,Sports,107.84856970865646
2024-09-15,Sports_core2,Sports,142.84811637095024
2024-09-29,Sports_core2,Sports,153.1000674582541
2024-10-13,Sports_core2,Sports,128.9149143072346
2024-10-27,Sports_core2,Sports,96.19556496547169
2024-11-10,Sports_core2,Sports,87.8606955876808
2024-11-24,Sports_core2,Sports,113.58247143418748
2024-12-08,Sports_core2,Sports,148.99249508824744
2024-12-22,Sports_core2,Sports,159.2142759286886
2025-01-05,Sports_core2,Sports,135.0370635421141
2025-01-19,Sports_core2,Sports,102.55232252783844
2025-02-02,Sports_core2,Sports,94.30108688739689
2025-02-16,Sports_core2,Sports,119.74779749503026
2025-03-02,Sports_core2,Sports,154.8571560231816
2025-03-16,Sports_core2,Sports,165.26881489005723
2025-03-30,Sports_core2,Sports,141.04791876685545
2025-04-13,Sports_core2,Sports,108.72065575521505
2025-04-27,Sports_core2,Sports,99.40667254865566
2025-05-11,Sports_core2,Sports,126.18790417272423
2025-05-25,Sports_core2,Sports,160.7748514620005
2025-06-08,Sports_core2,Sports,170.7177017149777
2025-06-22,Sports_core2,Sports,147.08619481154912
2025-07-06,Sports_core2,Sports,113.65499198409077
2024-01-07,Sports_core3,Sports,134.93409843364876
2024-01-21,Sports_core3,Sports,122.9292768365092
2024-02-04,Sports_core3,Sports,94.65513552495146
2024-02-18,Sports_core3,Sports,71.31060855793325
2024-03-03,Sports_core3,Sports,72.22354154254737
2024-03-17,Sports_core3,Sports,97.06124019845363
2024-03-31,Sports_core3,Sports,128.0967637003663
2024-04-14,Sports_core3,Sports,142.0986253328979
2024-04-28,Sports_core3,Sports,129.6632150039256
2024-05-12,Sports_core3,Sports,101.36574754146301
2024-05-26,Sports_core3,Sports,78.49521288821975
2024-06-09,Sports_core3,Sports,79.75668312057516
2024-06-23,Sports_core3,Sports,104.00115138336577
2024-07-07,Sports_core3,Sports,134.7238444210764
2024-07-21,Sports_core3,Sports,148.88236755406035
2024-08-04,Sports_core3,Sports,136.38308858061612
2024-08-18,Sports_core3,Sports,108.30060339464839
2024-09-01,Sports_core3,Sports,85.54440620506928
2024-09-15,Sports_core3,Sports,86.46762366040808
2024-09-29,Sports_core3,Sports,111.14139117151649
2024-10-13,Sports_core3,Sports,141.3975318424406
2024-10-27,Sports_core3,Sports,155.8738064031704
2024-11-10,Sports_core3,Sports,143.7193287100978
2024-11-24,Sports_core3,Sports,114.97108413076248
2024-12-08,Sports_core3,Sports,92.41770390991552
2024-12-22,Sports_core3,Sports,93.5873048804597
2025-01-05,Sports_core3,Sports,118.77762308189219
2025-01-19,Sports_core3,Sports,148.87451640890524
2025-02-02,Sports_core3,Sports,163.07726511721683
2025-02-16,Sports_core3,Sports,150.7998092903258
2025-03-02,Sports_core3,Sports,121.6361359469395
2025-03-16,Sports_core3,Sports,99.45813546078055
2025-03-30,Sports_core3,Sports,100.48415868639765
2025-04-13,Sports_core3,Sports,125.9507399452746
2025-04-27,Sports_core3,Sports,155.76443477562134
2025-05-11,Sports_core3,Sports,170.09046420270008
2025-05-25,Sports_core3,Sports,157.8117295341441
2025-06-08,Sports_core3,Sports,128.86116390024313
2025-06-22,Sports_core3,Sports,106.80893646776984
2025-07-06,Sports_core3,Sports,107.69166953322137
2024-01-07,Sports_core4,Sports,124.98604692564207
2024-01-21,Sports_core4,Sports,100.72718376356158
2024-02-04,Sports_core4,Sports,77.67210095175166
2024-02-18,Sports_core4,Sports,67.57944468116231
2024-03-03,Sports_core4,Sports,79.42731978661092
2024-03-17,Sports_core4,Sports,105.65713668774298
2024-03-31,Sports_core4,Sports,130.45157644398995
2024-04-14,Sports_core4,Sports,141.83011068111918
2024-04-28,Sports_core4,Sports,132.77863275105548
2024-05-12,Sports_core4,Sports,108.84895730376516
2024-05-26,Sports_core4,Sports,84.78606362915099
2024-06-09,Sports_core4,Sports,76.0205688924418
2024-06-23,Sports_core4,Sports,86.93257154435298
2024-07-07,Sports_core4,Sports,113.14207772919055
2024-07-21,Sports_core4,Sports,138.47291007125904
2024-08-04,Sports_core4,Sports,150.46498032150527
2024-08-18,Sports_core4,Sports,140.51376135382833
2024-09-01,Sports_core4,Sports,116.90338154513833
2024-09-15,Sports_core4,Sports,93.49531782368173
2024-09-29,Sports_core4,Sports,83.63074070506981
2024-10-13,Sports_core4,Sports,95.31950063885203
2024-10-27,Sports_core4,Sports,121.3921428262847
2024-11-10,Sports_core4,Sports,146.26649237116072
2024-11-24,Sports_core4,Sports,158.05539015755969
2024-12-08,Sports_core4,Sports,148.82670217980373
2024-12-22,Sports_core4,Sports,125.23454686153322
2025-01-05,Sports_core4,Sports,100.88017744520741
2025-01-19,Sports_core4,Sports,91.60386301607471
2025-02-02,Sports_core4,Sports,103.40784512815586
2025-02-16,Sports_core4,Sports,129.08909540196993
2025-03-02,Sports_core4,Sports,154.82388519663283
2025-03-16,Sports_core4,Sports,166.10393446284908
2025-03-30,Sports_core4,Sports,156.54472992505566
2025-04-13,Sports_core4,Sports,133.06967610914833
2025-04-27,Sports_core4,Sports,109.33918440046044
2025-05-11,Sports_core4,Sports,99.78569457459209
2025-05-25,Sports_core4,Sports,111.8109950118142
2025-06-08,Sports_core4,Sports,137.1421498762735
2025-06-22,Sports_core4,Sports,162.3913462923683
2025-07-06,Sports_core4,Sports,174.19696608259014
2024-01-07,Sports_core5,Sports,99.70759549893181
2024-01-21,Sports_core5,Sports,78.73855904209385
2024-02-04,Sports_core5,Sports,67.87930731827494
2024-02-18,Sports_core5,Sports,72.44290617203912
2024-03-03,Sports_core5,Sports,92.3183078223749
2024-03-17,Sports_core5,Sports,117.09453929447933
2024-03-31,Sports_core5,Sports,136.55750718045368
2024-04-14,Sports_core5,Sports,142.03730925022347
2024-04-28,Sports_core5,Sports,130.423949904228
2024-05-12,Sports_core5,Sports,108.77387915069276
2024-05-26,Sports_core5,Sports,87.23557933208349
2024-06-09,Sports_core5,Sports,76.28698555908309
2024-06-23,Sports_core5,Sports,81.66598035472039
2024-07-07,Sports_core5,Sports,101.13164057604658
2024-07-21,Sports_core5,Sports,126.05371225619737
2024-08-04,Sports_core5,Sports,145.55904410716613
2024-08-18,Sports_core5,Sports,150.47217192299067
2024-09-01,Sports_core5,Sports,139.93362656217607
2024-09-15,Sports_core5,Sports,117.92060295002864
2024-09-29,Sports_core5,Sports,97.31848441094805
2024-10-13,Sports_core5,Sports,85.71942884890221
2024-10-27,Sports_core5,Sports,90.43196360061977
2024-11-10,Sports_core5,Sports,109.70802723418325
2024-11-24,Sports_core5,Sports,135.11544674097132
2024-12-08,Sports_core5,Sports,154.24385029685757
2024-12-22,Sports_core5,Sports,159.6824715036549
2025-01-05,Sports_core5,Sports,148.63953762640094
2025-01-19,Sports_core5,Sports,126.97815132620296
2025-02-02,Sports_core5,Sports,105.24839554555064
2025-02-16,Sports_core5,Sports,94.07727447716695
2025-03-02,Sports_core5,Sports,99.55515638192449
2025-03-16,Sports_core5,Sports,119.28621462189861
2025-03-30,Sports_core5,Sports,144.03493313963742
2025-04-13,Sports_core5,Sports,162.93716749884177
2025-04-27,Sports_core5,Sports,168.52022563318263
2025-05-11,Sports_core5,Sports,157.61316155294753
2025-05-25,Sports_core5,Sports,135.73484276913968
2025-06-08,Sports_core5,Sports,114.54855119275484
2025-06-22,Sports_core5,Sports,103.54919126010654
2025-07-06,Sports_core5,Sports,108.3462197781954
2024-01-07,Sports_core6,Sports,75.35859886657532
2024-01-21,Sports_core6,Sports,66.59914343708066
2024-02-04,Sports_core6,Sports,71.13968702635971
2024-02-18,Sports_core6,Sports,87.42647312472633
2024-03-03,Sports_core6,Sports,109.06190546602095
2024-03-17,Sports_core6,Sports,129.46738982955463
2024-03-31,Sports_core6,Sports,140.7236025009924
2024-04-14,Sports_core6,Sports,138.33936413186652
2024-04-28,Sports_core6,Sports,124.04418179677593
2024-05-12,Sports_core6,Sports,104.68061317078832
2024-05-26,Sports_core6,Sports,85.42252981167877
2024-06-09,Sports_core6,Sports,76.77157777122437
2024-06-23,Sports_core6,Sports,81.1009721824551
2024-07-07,Sports_core6,Sports,97.30574988450762
2024-07-21,Sports_core6,Sports,119.38062550301598
2024-08-04,Sports_core6,Sports,139.97642810767715
2024-08-18,Sports_core6,Sports,150.33724435646855
2024-09-01,Sports_core6,Sports,148.11418276457087
2024-09-15,Sports_core6,Sports,133.74405842653542
2024-09-29,Sports_core6,Sports,113.54935596540781
2024-10-13,Sports_core6,Sports,95.94566022847289
2024-10-27,Sports_core6,Sports,85.87072852139265
2024-11-10,Sports_core6,Sports,91.02064971051944
2024-11-24,Sports_core6,Sports,106.62651774775897
2024-12-08,Sports_core6,Sports,129.33362671667123
2024-12-22,Sports_core6,Sports,150.07542252061938
2025-01-05,Sports_core6,Sports,160.58837592655846
2025-01-19,Sports_core6,Sports,157.8619049132141
2025-02-02,Sports_core6,Sports,143.67507637810616
2025-02-16,Sports_core6,Sports,123.72867304827231
2025-03-02,Sports_core6,Sports,105.03215266895569
2025-03-16,Sports_core6,Sports,96.49584565604478
2025-03-30,Sports_core6,Sports,100.82844320537826
2025-04-13,Sports_core6,Sports,116.91485240483412
2025-04-27,Sports_core6,Sports,140.11838950320566
2025-05-11,Sports_core6,Sports,159.93891304822458
2025-05-25,Sports_core6,Sports,169.96154914483253
2025-06-08,Sports_core6,Sports,168.24116464102372
2025-06-22,Sports_core6,Sports,153.69113155145362
2025-07-06,Sports_core6,Sports,133.7805237240308
2024-01-07,Sports_core7,Sports,64.7622437784702
2024-01-21,Sports_core7,Sports,71.52170541846857
2024-02-04,Sports_core7,Sports,87.61197072862811
2024-02-18,Sports_core7,Sports,108.240745897816
2024-03-03,Sports_core7,Sports,126.56003676596825
2024-03-17,Sports_core7,Sports,138.48190370575512
2024-03-31,Sports_core7,Sports,139.43977048315912
2024-04-14,Sports_core7,Sports,129.7241269183129
2024-04-28,Sports_core7,Sports,113.51065561164936
2024-05-12,Sports_core7,Sports,94.5819690582223
2024-05-26,Sports_core7,Sports,80.17786116460816
2024-06-09,Sports_core7,Sports,76.27535858411643
2024-06-23,Sports_core7,Sports,83.19277321001243
2024-07-07,Sports_core7,Sports,98.77021412309935
2024-07-21,Sports_core7,Sports,118.5252083497788
2024-08-04,Sports_core7,Sports,137.77485546622506
2024-08-18,Sports_core7,Sports,149.9623274212634
2024-09-01,Sports_core7,Sports,150.36995323682177
2024-09-15,Sports_core7,Sports,141.05327151652887
2024-09-29,Sports_core7,Sports,124.21340955559383
2024-10-13,Sports_core7,Sports,105.1823954034606
2024-10-27,Sports_core7,Sports,91.53826874409009
2024-11-10,Sports_core7,Sports,86.02761979797928
2024-11-24,Sports_core7,Sports,93.24881005850838
2024-12-08,Sports_core7,Sports,109.38470409951593
2024-12-22,Sports_core7,Sports,129.60668438497555
2025-01-05,Sports_core7,Sports,149.40984907926446
2025-01-19,Sports_core7,Sports,160.1532116631192
2025-02-02,Sports_core7,Sports,161.4502407304983
2025-02-16,Sports_core7,Sports,151.95934786127086
2025-03-02,Sports_core7,Sports,135.413401326285
2025-03-16,Sports_core7,Sports,116.02971589958021
2025-03-30,Sports_core7,Sports,102.90507547655513
2025-04-13,Sports_core7,Sports,98.00306991830588
2025-04-27,Sports_core7,Sports,104.26167375559429
2025-05-11,Sports_core7,Sports,120.59910558721286
2025-05-25,Sports_core7,Sports,141.040737248237
2025-06-08,Sports_core7,Sports,159.7400606249374
2025-06-22,Sports_core7,Sports,171.60319470200443
2025-07-06,Sports_core7,Sports,172.46665999744894
2024-01-07,Sports_core8,Sports,75.28531786204621
2024-01-21,Sports_core8,Sports,92.13997262376809
2024-02-04,Sports_core8,Sports,111.53447162343181
2024-02-18,Sports_core8,Sports,127.37739269188111
2024-03-03,Sports_core8,Sports,138.44731393251428
2024-03-17,Sports_core8,Sports,138.22177758026064
2024-03-31,Sports_core8,Sports,130.70320181301852
2024-04-14,Sports_core8,Sports,116.2351617405336
2024-04-28,Sports_core8,Sports,99.0256309817323
2024-05-12,Sports_core8,Sports,84.06445280252464
2024-05-26,Sports_core8,Sports,76.13015940477543
2024-06-09,Sports_core8,Sports,77.04469579948496
2024-06-23,Sports_core8,Sports,87.07445323138754
2024-07-07,Sports_core8,Sports,104.19621405051808
2024-07-21,Sports_core8,Sports,123.16577122437772
2024-08-04,Sports_core8,Sports,139.54086446295094
2024-08-18,Sports_core8,Sports,150.07728388274737
2024-09-01,Sports_core8,Sports,150.89959377638039
2024-09-15,Sports_core8,Sports,142.99259597718088
2024-09-29,Sports_core8,Sports,128.24755523116536
2024-10-13,Sports_core8,Sports,110.69263491813511
2024-10-27,Sports_core8,Sports,96.08320834641175
2024-11-10,Sports_core8,Sports,88.41678416141959
2024-11-24,Sports_core8,Sports,89.37570715951264
2024-12-08,Sports_core8,Sports,99.24499218028154
2024-12-22,Sports_core8,Sports,115.97653163640446
2025-01-05,Sports_core8,Sports,135.4419660473248
2025-01-19,Sports_core8,Sports,151.57126592487842
2025-02-02,Sports_core8,Sports,161.97153313446842
2025-02-16,Sports_core8,Sports,162.74674612438722
2025-03-02,Sports_core8,Sports,154.68343298056104
2025-03-16,Sports_core8,Sports,140.38829963418448
2025-03-30,Sports_core8,Sports,123.18895832610828
2025-04-13,Sports_core8,Sports,108.49531554927103
2025-04-27,Sports_core8,Sports,100.58423972202891
2025-05-11,Sports_core8,Sports,101.19889723237243
2025-05-25,Sports_core8,Sports,111.45584854985928
2025-06-08,Sports_core8,Sports,127.84825339443364
2025-06-22,Sports_core8,Sports,147.15591648433465
2025-07-06,Sports_core8,Sports,163.70969442521877
2024-01-07,Sports_noise1,Sports,1.454939474890773
2024-01-21,Sports_noise1,Sports,8.927355381553705
2024-02-04,Sports_noise1,Sports,0.0
2024-02-18,Sports_noise1,Sports,31.385809135281903
2024-03-03,Sports_noise1,Sports,0.0
2024-03-17,Sports_noise1,Sports,0.0
2024-03-31,Sports_noise1,Sports,17.371663102501017
2024-04-14,Sports_noise1,Sports,11.874940409444038
2024-04-28,Sports_noise1,Sports,9.361797255782328
2024-05-12,Sports_noise1,Sports,9.425182638964198
2024-05-26,Sports_noise1,Sports,0.0
2024-06-09,Sports_noise1,Sports,0.0
2024-06-23,Sports_noise1,Sports,1.137068372905895
2024-07-07,Sports_noise1,Sports,0.0
2024-07-21,Sports_noise1,Sports,14.626796001266268
2024-08-04,Sports_noise1,Sports,0.0
2024-08-18,Sports_noise1,Sports,0.0
2024-09-01,Sports_noise1,Sports,0.0
2024-09-15,Sports_noise1,Sports,6.193971814134365
2024-09-29,Sports_noise1,Sports,0.0
2024-10-13,Sports_noise1,Sports,0.0
2024-10-27,Sports_noise1,Sports,3.6553081723786844
2024-11-10,Sports_noise1,Sports,3.6744985666308416
2024-11-24,Sports_noise1,Sports,0.0
2024-12-08,Sports_noise1,Sports,0.0
2024-12-22,Sports_noise1,Sports,3.4807490603645443
2025-01-05,Sports_noise1,Sports,0.0
2025-01-19,Sports_noise1,Sports,0.0
2025-02-02,Sports_noise1,Sports,0.0
2025-02-16,Sports_noise1,Sports,0.0
2025-03-02,Sports_noise1,Sports,4.663613483970069
2025-03-16,Sports_noise1,Sports,22.13034325424328
2025-03-30,Sports_noise1,Sports,12.86489434803029
2025-04-13,Sports_noise1,Sports,0.0
2025-04-27,Sports_noise1,Sports,0.0
2025-05-11,Sports_noise1,Sports,0.0
2025-05-25,Sports_noise1,Sports,0.0
2025-06-08,Sports_noise1,Sports,0.0
2025-06-22,Sports_noise1,Sports,4.840778405071342
2025-07-06,Sports_noise1,Sports,0.0
2024-01-07,Sports_noise2,Sports,7.790197713617585
2024-01-21,Sports_noise2,Sports,22.991083695038665
2024-02-04,Sports_noise2,Sports,0.0
2024-02-18,Sports_noise2,Sports,6.025675831484122
2024-03-03,Sports_noise2,Sports,10.352159875666688
2024-03-17,Sports_noise2,Sports,0.0
2024-03-31,Sports_noise2,Sports,3.3613872271562517
2024-04-14,Sports_noise2,Sports,0.1888860117269229
2024-04-28,Sports_noise2,Sports,1.4651414782324759
2024-05-12,Sports_noise2,Sports,0.0
2024-05-26,Sports_noise2,Sports,0.3676526138841407
2024-06-09,Sports_noise2,Sports,7.469974368681746
2024-06-23,Sports_noise2,Sports,21.767154116925624
2024-07-07,Sports_noise2,Sports,14.389062391278102
2024-07-21,Sports_noise2,Sports,32.29773686267335
2024-08-04,Sports_noise2,Sports,0.0
2024-08-18,Sports_noise2,Sports,13.084809550810172
2024-09-01,Sports_noise2,Sports,2.750130086075276
2024-09-15,Sports_noise2,Sports,32.847043998265086
2024-09-29,Sports_noise2,Sports,0.0
2024-10-13,Sports_noise2,Sports,0.0
2024-10-27,Sports_noise2,Sports,0.0
2024-11-10,Sports_noise2,Sports,0.0
2024-11-24,Sports_noise2,Sports,0.0
2024-12-08,Sports_noise2,Sports,0.0
2024-12-22,Sports_noise2,Sports,2.2559067971431146
2025-01-05,Sports_noise2,Sports,5.1263396366573915
2025-01-19,Sports_noise2,Sports,28.14256258823829
2025-02-02,Sports_noise2,Sports,14.256357572790753
2025-02-16,Sports_noise2,Sports,0.0
2025-03-02,Sports_noise2,Sports,0.0
2025-03-16,Sports_noise2,Sports,7.378787572597585
2025-03-30,Sports_noise2,Sports,0.0
2025-04-13,Sports_noise2,Sports,27.471881487815306
2025-04-27,Sports_noise2,Sports,17.691601810819304
2025-05-11,Sports_noise2,Sports,0.0
2025-05-25,Sports_noise2,Sports,0.0
2025-06-08,Sports_noise2,Sports,20.308085612481193
2025-06-22,Sports_noise2,Sports,0.0
2025-07-06,Sports_noise2,Sports,18.567244679601927
2024-01-07,Sports_noise3,Sports,0.0
2024-01-21,Sports_noise3,Sports,0.0
2024-02-04,Sports_noise3,Sports,0.07865549577274748
2024-02-18,Sports_noise3,Sports,0.7047089064711308
2024-03-03,Sports_noise3,Sports,0.0
2024-03-17,Sports_noise3,Sports,9.34274898521248
2024-03-31,Sports_noise3,Sports,0.0
2024-04-14,Sports_noise3,Sports,0.0
2024-04-28,Sports_noise3,Sports,1.804434475678483
2024-05-12,Sports_noise3,Sports,7.716582510881235
2024-05-26,Sports_noise3,Sports,10.674223171333347
2024-06-09,Sports_noise3,Sports,0.0
2024-06-23,Sports_noise3,Sports,0.0
2024-07-07,Sports_noise3,Sports,19.165152328477635
2024-07-21,Sports_noise3,Sports,4.984710179693875
2024-08-04,Sports_noise3,Sports,0.0
2024-08-18,Sports_noise3,Sports,23.267279632837845
2024-09-01,Sports_noise3,Sports,1.73511951439288
2024-09-15,Sports_noise3,Sports,17.689457760957396
2024-09-29,Sports_noise3,Sports,1.0127772211516344
2024-10-13,Sports_noise3,Sports,30.911218873229807
2024-10-27,Sports_noise3,Sports,26.330112636648067
2024-11-10,Sports_noise3,Sports,0.0
2024-11-24,Sports_noise3,Sports,14.573564264315332
2024-12-08,Sports_noise3,Sports,9.680639243777213
2024-12-22,Sports_noise3,Sports,20.52947336298523
2025-01-05,Sports_noise3,Sports,0.0
2025-01-19,Sports_noise3,Sports,10.29077189997659
2025-02-02,Sports_noise3,Sports,15.876367302743816
2025-02-16,Sports_noise3,Sports,0.0
2025-03-02,Sports_noise3,Sports,0.0
2025-03-16,Sports_noise3,Sports,0.0
2025-03-30,Sports_noise3,Sports,0.0
2025-04-13,Sports_noise3,Sports,10.763133836939435
2025-04-27,Sports_noise3,Sports,22.535355781440423
2025-05-11,Sports_noise3,Sports,1.1114217062966278
2025-05-25,Sports_noise3,Sports,24.429233183569377
2025-06-08,Sports_noise3,Sports,0.0
2025-06-22,Sports_noise3,Sports,0.0
2025-07-06,Sports_noise3,Sports,0.0
2024-01-07,Sports_noise4,Sports,5.760981734089609
2024-01-21,Sports_noise4,Sports,0.0
2024-02-04,Sports_noise4,Sports,0.0
2024-02-18,Sports_noise4,Sports,0.0
2024-03-03,Sports_noise4,Sports,0.0
2024-03-17,Sports_noise4,Sports,10.045088232450578
2024-03-31,Sports_noise4,Sports,5.498973691452724
2024-04-14,Sports_noise4,Sports,0.0
2024-04-28,Sports_noise4,Sports,0.0
2024-05-12,Sports_noise4,Sports,0.0
2024-05-26,Sports_noise4,Sports,0.0
2024-06-09,Sports_noise4,Sports,14.327134807518574
2024-06-23,Sports_noise4,Sports,0.0
2024-07-07,Sports_noise4,Sports,7.560697732767666
2024-07-21,Sports_noise4,Sports,0.0
2024-08-04,Sports_noise4,Sports,0.0
2024-08-18,Sports_noise4,Sports,0.0
2024-09-01,Sports_noise4,Sports,0.0
2024-09-15,Sports_noise4,Sports,0.0
2024-09-29,Sports_noise4,Sports,0.0
2024-10-13,Sports_noise4,Sports,29.47087699374584
2024-10-27,Sports_noise4,Sports,0.5289532795759292
2024-11-10,Sports_noise4,Sports,0.0
2024-11-24,Sports_noise4,Sports,3.2096986610133302
2024-12-08,Sports_noise4,Sports,0.0
2024-12-22,Sports_noise4,Sports,0.0
2025-01-05,Sports_noise4,Sports,9.212500500651378
2025-01-19,Sports_noise4,Sports,11.362615650709577
2025-02-02,Sports_noise4,Sports,0.0
2025-02-16,Sports_noise4,Sports,0.0
2025-03-02,Sports_noise4,Sports,0.0
2025-03-16,Sports_noise4,Sports,0.0
2025-03-30,Sports_noise4,Sports,0.0
2025-04-13,Sports_noise4,Sports,20.50311401166787
2025-04-27,Sports_noise4,Sports,24.674515702519255
2025-05-11,Sports_noise4,Sports,0.0
2025-05-25,Sports_noise4,Sports,8.648354445836496
2025-06-08,Sports_noise4,Sports,4.668752318153041
2025-06-22,Sports_noise4,Sports,46.183212126828565
2025-07-06,Sports_noise4,Sports,16.793623671518652
2024-01-07,Sports_noise5,Sports,0.0
2024-01-21,Sports_noise5,Sports,0.0
2024-02-04,Sports_noise5,Sports,0.0
2024-02-18,Sports_noise5,Sports,3.0519545380083466
2024-03-03,Sports_noise5,Sports,0.0
2024-03-17,Sports_noise5,Sports,0.0
2024-03-31,Sports_noise5,Sports,0.0
2024-04-14,Sports_noise5,Sports,0.0
2024-04-28,Sports_noise5,Sports,25.307124526088472
2024-05-12,Sports_noise5,Sports,13.224596354241758
2024-05-26,Sports_noise5,Sports,0.0
2024-06-09,Sports_noise5,Sports,22.199162083350387
2024-06-23,Sports_noise5,Sports,1.1605246147142745
2024-07-07,Sports_noise5,Sports,0.0
2024-07-21,Sports_noise5,Sports,22.84686115904486
2024-08-04,Sports_noise5,Sports,8.08365065526988
2024-08-18,Sports_noise5,Sports,0.0
2024-09-01,Sports_noise5,Sports,0.0
2024-09-15,Sports_noise5,Sports,0.0
2024-09-29,Sports_noise5,Sports,0.0
2024-10-13,Sports_noise5,Sports,13.892663212974622
2024-10-27,Sports_noise5,Sports,28.641249607051957
2024-11-10,Sports_noise5,Sports,0.0
2024-11-24,Sports_noise5,Sports,8.444538550358564
2024-12-08,Sports_noise5,Sports,0.0
2024-12-22,Sports_noise5,Sports,0.0
2025-01-05,Sports_noise5,Sports,0.0
2025-01-19,Sports_noise5,Sports,0.0
2025-02-02,Sports_noise5,Sports,0.7278244191724049
2025-02-16,Sports_noise5,Sports,0.0
2025-03-02,Sports_noise5,Sports,4.0568523866975825
2025-03-16,Sports_noise5,Sports,0.0
2025-03-30,Sports_noise5,Sports,0.0
2025-04-13,Sports_noise5,Sports,0.0
2025-04-27,Sports_noise5,Sports,0.0
2025-05-11,Sports_noise5,Sports,11.33086838738634
2025-05-25,Sports_noise5,Sports,7.513757814365711
2025-06-08,Sports_noise5,Sports,0.0
2025-06-22,Sports_noise5,Sports,1.489984581438388
2025-07-06,Sports_noise5,Sports,11.270806850576836
2024-01-07,Sports_noise6,Sports,0.0
2024-01-21,Sports_noise6,Sports,8.150402885699025
2024-02-04,Sports_noise6,Sports,0.0
2024-02-18,Sports_noise6,Sports,8.55898002889739
2024-03-03,Sports_noise6,Sports,0.0
2024-03-17,Sports_noise6,Sports,0.0
2024-03-31,Sports_noise6,Sports,0.0
2024-04-14,Sports_noise6,Sports,0.7212741999207299
2024-04-28,Sports_noise6,Sports,3.895837525822228
2024-05-12,Sports_noise6,Sports,0.0
2024-05-26,Sports_noise6,Sports,9.578886881660608
2024-06-09,Sports_noise6,Sports,0.0
2024-06-23,Sports_noise6,Sports,0.0
2024-07-07,Sports_noise6,Sports,0.0
2024-07-21,Sports_noise6,Sports,0.0
2024-08-04,Sports_noise6,Sports,0.7109800697462102
2024-08-18,Sports_noise6,Sports,0.0
2024-09-01,Sports_noise6,Sports,0.0
2024-09-15,Sports_noise6,Sports,15.094392138216609
2024-09-29,Sports_noise6,Sports,0.0
2024-10-13,Sports_noise6,Sports,12.535381680977128
2024-10-27,Sports_noise6,Sports,0.0
2024-11-10,Sports_noise6,Sports,7.947062668729242
2024-11-24,Sports_noise6,Sports,21.623529309868506
2024-12-08,Sports_noise6,Sports,0.0
2024-12-22,Sports_noise6,Sports,0.0
